workload,frame,frame_ms,gc_bytes,gpu_ms,RR.UI,RR.Streaming,RR.IndustryTick,RR.MachineViews,RR.WeatherViews,RR.TorchRefresh,RR.PassiveTick,RR.HostileTick,RR.SurvivalTick,alloc_RR.UI,alloc_RR.Streaming,alloc_RR.IndustryTick,alloc_RR.MachineViews,alloc_RR.WeatherViews,alloc_RR.TorchRefresh,alloc_RR.PassiveTick,alloc_RR.HostileTick,alloc_RR.SurvivalTick,machine_views_created,crate_views_created,timing_timestamp,cpu_main_ms,cpu_render_ms,present_wait_ms,draw_calls,batches,set_pass,srp_draw_calls,shadow_casters
stress-five-minute-soak,12932,77.5949,-1,79.8812,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278596658261,28.6091,3.6507,50.9447,-1,-1,164,7070,2242
stress-five-minute-soak,12933,41.0192,-1,78.5060,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278597454040,16.5804,3.5447,62.7711,-1,-1,164,7070,2242
stress-five-minute-soak,12934,40.3119,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278598247700,15.1308,3.3399,65.9873,-1,-1,164,7070,2242
stress-five-minute-soak,12962,64.8670,-1,20.1405,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278603911247,4.3937,3.2771,12.6577,-1,-1,164,7075,2247
stress-five-minute-soak,12963,80.9273,-1,64.8627,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278604081859,11.6845,3.1219,6.6887,-1,-1,164,7075,2247
stress-five-minute-soak,12964,78.4098,-1,80.2959,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278604265702,4.3941,3.4066,15.6739,-1,-1,164,7075,2247
stress-five-minute-soak,12965,42.1890,-1,77.8281,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278604466490,10.9049,3.4296,53.9579,-1,-1,164,7071,2247
stress-five-minute-soak,12966,27.0024,-1,42.2336,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278605115263,20.6770,3.4602,60.2237,-1,-1,164,7075,2247
stress-five-minute-soak,13072,22.2770,-1,12.0812,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278622304109,4.5547,3.9291,7.7223,-1,-1,164,7077,2249
stress-five-minute-soak,13073,24.5020,-1,19.2983,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278622426978,4.5708,3.9463,6.5697,-1,-1,164,7077,2249
stress-five-minute-soak,13074,24.3580,-1,23.8899,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278622538509,11.3625,3.2723,1.0008,-1,-1,164,7077,2249
stress-five-minute-soak,13075,24.8416,-1,24.6579,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278622662269,4.8192,3.1845,17.4537,-1,-1,164,7077,2249
stress-five-minute-soak,13076,24.5557,-1,25.0424,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278622885055,4.1200,4.1256,20.3705,-1,-1,164,7077,2249
stress-five-minute-soak,13077,26.6824,-1,24.9580,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278623130086,12.5946,3.2641,11.7523,-1,-1,164,7077,2249
stress-five-minute-soak,13078,24.8234,-1,24.8092,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278623373666,4.2997,3.4150,20.5294,-1,-1,164,7077,2249
stress-five-minute-soak,13079,23.6947,-1,25.3939,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278623622075,10.2809,3.5097,14.2632,-1,-1,164,7077,2249
stress-five-minute-soak,13140,24.9435,-1,13.5823,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278632641360,5.5276,3.5768,10.3365,-1,-1,164,7073,2245
stress-five-minute-soak,13141,30.0522,-1,24.0865,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278632800066,4.8245,3.8731,6.5277,-1,-1,164,7073,2245
stress-five-minute-soak,13142,33.9292,-1,30.5288,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278632913688,4.6896,3.7288,7.7341,-1,-1,164,7073,2245
stress-five-minute-soak,13143,32.9158,-1,32.7949,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278633038036,14.6536,3.4969,10.2786,-1,-1,164,7073,2245
stress-five-minute-soak,13144,30.1621,-1,32.8207,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278633287471,4.5086,3.1406,25.5313,-1,-1,164,7073,2245
stress-five-minute-soak,13145,31.3341,-1,30.8685,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278633587996,11.7941,3.3316,22.1230,-1,-1,164,7073,2245
stress-five-minute-soak,13146,26.3684,-1,30.3780,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278633927283,5.2468,3.1438,27.6588,-1,-1,164,7073,2245
stress-five-minute-soak,13147,22.4114,-1,26.6772,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278634256444,12.9150,3.2564,17.2364,-1,-1,164,7073,2245
stress-five-minute-soak,13218,64.4087,-1,16.5804,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278644822648,5.2648,3.8810,6.6254,-1,-1,164,7074,2246
stress-five-minute-soak,13219,80.6417,-1,63.7934,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278644941673,4.4841,3.0119,6.5555,-1,-1,164,7075,2247
stress-five-minute-soak,13220,58.4312,-1,80.3318,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278645052162,10.6680,4.0082,6.6689,-1,-1,164,7071,2247
stress-five-minute-soak,13237,25.0904,-1,17.3243,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278648899126,4.9036,4.4226,11.5660,-1,-1,164,7075,2247
stress-five-minute-soak,13238,24.4227,-1,24.4984,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278649063960,11.7893,4.2152,5.8045,-1,-1,164,7075,2247
stress-five-minute-soak,13308,79.8289,-1,21.7866,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278659137547,5.0444,4.5106,12.0052,-1,-1,164,7077,2249
stress-five-minute-soak,13309,79.4017,-1,78.7840,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278659308109,4.5550,3.4233,6.5268,-1,-1,164,7077,2249
stress-five-minute-soak,13310,42.2021,-1,80.0868,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278659419009,5.2753,2.9871,16.2962,-1,-1,164,7077,2249
stress-five-minute-soak,14781,22.4129,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3278865483990,18.8063,6.6228,0.0144,-1,-1,164,7084,2259
stress-five-minute-soak,17019,27.6970,-1,12.9615,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279177532088,14.7868,4.8182,0.0147,-1,-1,164,7152,2321
stress-five-minute-soak,17415,605.9300,-1,13.3166,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279233357999,5.1635,4.3013,7.6088,-1,-1,128,4853,0
stress-five-minute-soak,17416,52.5605,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279233485839,10.9316,3.5636,1.8645,-1,-1,128,4853,0
stress-five-minute-soak,17488,24.4225,-1,20.3059,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279249162062,4.3410,2.8281,6.1286,-1,-1,128,4853,0
stress-five-minute-soak,17489,25.9192,-1,23.9964,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279249266837,9.3630,2.7959,2.4685,-1,-1,128,4853,0
stress-five-minute-soak,17490,27.2155,-1,27.0124,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279249385259,4.2267,2.0619,17.8762,-1,-1,128,4853,0
stress-five-minute-soak,17491,28.5422,-1,27.3004,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279249606348,5.1444,2.1531,19.2670,-1,-1,128,4853,0
stress-five-minute-soak,17492,29.8102,-1,28.5271,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279249850580,8.8248,2.4424,17.0870,-1,-1,128,4853,0
stress-five-minute-soak,17493,27.5492,-1,28.4672,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279250109830,7.0482,2.0975,20.1498,-1,-1,128,4853,0
stress-five-minute-soak,17494,25.0690,-1,27.3654,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279250381928,9.4051,2.6582,19.1271,-1,-1,128,4853,0
stress-five-minute-soak,17649,24.9799,-1,10.9827,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279271499012,4.4763,2.3713,7.4766,-1,-1,128,4853,0
stress-five-minute-soak,17650,27.3422,-1,21.5949,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279271618657,5.6297,3.2327,5.7767,-1,-1,128,4853,0
stress-five-minute-soak,17651,31.3864,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279271732820,9.2916,2.2363,1.2002,-1,-1,128,4853,0
stress-five-minute-soak,17652,75.0417,-1,30.9202,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279271837834,4.5153,2.4643,20.4630,-1,-1,180,10791,6315
stress-five-minute-soak,17653,23.9729,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279272087683,5.6804,74.8058,21.6472,-1,-1,180,10791,6315
stress-five-minute-soak,17654,28.8927,-1,22.7840,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279272361093,11.2205,5.8244,20.1542,-1,-1,180,10785,6313
stress-five-minute-soak,17655,23.6056,-1,26.3032,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279272674954,7.9255,6.4135,67.1122,-1,-1,180,10785,6313
stress-five-minute-soak,17657,23.6002,-1,22.2602,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279273665105,7.4723,5.2923,21.4144,-1,-1,180,10789,6313
stress-five-minute-soak,17678,28.7436,-1,20.5640,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279277304782,6.0167,4.1896,14.2774,-1,-1,180,10789,6313
stress-five-minute-soak,17679,28.2893,-1,28.5094,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279277507787,5.6056,4.1769,14.1773,-1,-1,180,10789,6313
stress-five-minute-soak,17689,67.6671,-1,16.2813,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279279602098,7.7994,5.7757,8.2550,-1,-1,180,10789,6313
stress-five-minute-soak,17690,97.1002,-1,67.0582,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279279762769,10.4167,4.3739,6.6888,-1,-1,180,10789,6313
stress-five-minute-soak,17691,62.8395,-1,95.6575,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279279933940,5.7040,4.3249,10.6509,-1,-1,180,10789,6313
stress-five-minute-soak,17716,25.2995,-1,21.1484,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279285516192,6.8172,4.7682,12.3820,-1,-1,180,10782,6306
stress-five-minute-soak,17717,32.4007,-1,24.5268,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279285708287,13.0903,4.2145,6.7021,-1,-1,180,10782,6306
stress-five-minute-soak,17718,31.2554,-1,33.1735,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279285906329,5.3372,4.2445,16.0766,-1,-1,180,10782,6306
stress-five-minute-soak,17719,24.4551,-1,29.6796,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279286120566,7.1186,4.2081,18.1665,-1,-1,180,10782,6306
stress-five-minute-soak,17720,24.4741,-1,25.5549,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279286373557,10.7724,4.4480,21.6174,-1,-1,180,10782,6306
stress-five-minute-soak,17775,25.4772,-1,14.6102,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279296031386,6.9886,4.7694,7.6640,-1,-1,180,10814,6338
stress-five-minute-soak,17776,35.5021,-1,23.7558,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279296178031,9.9760,4.1952,4.9924,-1,-1,180,10814,6338
stress-five-minute-soak,17777,43.0382,-1,36.6418,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279296327823,5.4787,4.1992,8.8374,-1,-1,180,10814,6338
stress-five-minute-soak,17778,42.2594,-1,42.2753,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279296471084,5.5363,4.7645,19.9345,-1,-1,180,10814,6338
stress-five-minute-soak,17779,42.4109,-1,41.7326,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279296725933,11.3772,4.5493,24.1054,-1,-1,180,10814,6338
stress-five-minute-soak,17780,35.2047,-1,41.5519,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279297080885,8.8879,5.0767,34.1388,-1,-1,180,10811,6335
stress-five-minute-soak,17781,30.1631,-1,35.6618,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279297511287,15.1492,5.7229,27.0975,-1,-1,180,10807,6335
stress-five-minute-soak,17782,25.3545,-1,29.0744,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279297933890,13.3486,5.3479,29.0483,-1,-1,180,10807,6335
stress-five-minute-soak,17783,24.9226,-1,25.8601,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279298357994,16.9308,4.0467,18.2579,-1,-1,180,10809,6335
stress-five-minute-soak,17784,23.9791,-1,24.0148,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279298710019,12.5280,4.5439,17.6225,-1,-1,180,10810,6334
stress-five-minute-soak,17786,22.7408,-1,22.5989,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279299265187,11.5519,3.2690,13.3601,-1,-1,180,10810,6334
stress-five-minute-soak,17841,24.6154,-1,19.3830,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279308299588,12.2691,3.6735,3.3335,-1,-1,180,10808,6337
stress-five-minute-soak,17842,27.6307,-1,25.2413,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279308455759,6.6299,4.3256,8.4301,-1,-1,180,10808,6337
stress-five-minute-soak,17843,27.9775,-1,27.6664,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279308606419,7.3517,4.4131,13.1417,-1,-1,180,10812,6337
stress-five-minute-soak,17844,30.1388,-1,27.4957,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279308811479,10.2658,5.5807,14.3370,-1,-1,180,10812,6337
stress-five-minute-soak,17845,28.1630,-1,28.3423,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279309057624,8.5665,4.1373,19.0543,-1,-1,180,10812,6337
stress-five-minute-soak,17846,28.3796,-1,28.0023,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279309333937,10.4419,4.3444,17.5230,-1,-1,180,10812,6337
stress-five-minute-soak,17847,25.3541,-1,28.1620,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279309613716,6.7289,4.4766,23.3974,-1,-1,180,10812,6337
stress-five-minute-soak,17848,23.1730,-1,26.2779,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279309915091,9.9241,4.5354,18.2272,-1,-1,180,10812,6337
stress-five-minute-soak,17912,32.0584,-1,14.5743,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279320526963,6.2556,5.6117,9.9238,-1,-1,180,10830,6355
stress-five-minute-soak,17913,87.7600,-1,30.2794,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279320688874,13.5366,5.1965,1.6571,-1,-1,180,10830,6355
stress-five-minute-soak,17914,94.6307,-1,87.4990,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279320840950,6.3393,4.3995,10.9204,-1,-1,180,10830,6355
stress-five-minute-soak,17938,22.9142,-1,21.0555,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279326150471,6.5102,3.9989,13.3058,-1,-1,180,10829,6354
stress-five-minute-soak,17940,83.6890,-1,21.4057,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279326559489,6.4916,3.9083,14.8505,-1,-1,180,10829,6354
stress-five-minute-soak,17941,98.2472,-1,83.0807,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279326773008,11.3928,4.3637,11.5088,-1,-1,180,10829,6354
stress-five-minute-soak,17942,97.5309,-1,96.3712,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279327002146,4.8152,3.2161,16.7278,-1,-1,180,10829,6354
stress-five-minute-soak,17943,95.1274,-1,96.5780,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279327217684,12.8774,3.9413,70.8009,-1,-1,180,10827,6354
stress-five-minute-soak,17944,56.3034,-1,93.6059,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279328054591,14.6784,4.7203,83.5708,-1,-1,180,10829,6354
stress-five-minute-soak,17965,23.0132,-1,20.1108,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279334041986,7.1756,4.7900,5.0891,-1,-1,180,10822,6349
stress-five-minute-soak,17969,75.9586,-1,21.1876,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279334781436,10.0240,4.4304,10.7607,-1,-1,180,10823,6350
stress-five-minute-soak,17970,97.3178,-1,74.4694,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279334989404,5.4316,4.3446,15.5599,-1,-1,180,10823,6350
stress-five-minute-soak,17971,97.0401,-1,96.8755,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279335199442,10.9632,4.4837,10.6921,-1,-1,180,10823,6350
