workload,frame,frame_ms,gc_bytes,gpu_ms,RR.UI,RR.Streaming,RR.IndustryTick,RR.MachineViews,RR.WeatherViews,RR.TorchRefresh,RR.PassiveTick,RR.HostileTick,RR.SurvivalTick,alloc_RR.UI,alloc_RR.Streaming,alloc_RR.IndustryTick,alloc_RR.MachineViews,alloc_RR.WeatherViews,alloc_RR.TorchRefresh,alloc_RR.PassiveTick,alloc_RR.HostileTick,alloc_RR.SurvivalTick,machine_views_created,crate_views_created,timing_timestamp,cpu_main_ms,cpu_render_ms,present_wait_ms,draw_calls,batches,set_pass,srp_draw_calls,shadow_casters
stress-five-minute-soak,6243,24.0711,-1,25.5598,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223555187280,12.2068,3.2955,12.4407,-1,-1,164,6913,2087
stress-five-minute-soak,6273,24.1839,-1,15.3375,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223559941331,4.6828,3.6361,12.3061,-1,-1,164,6913,2087
stress-five-minute-soak,6346,27.7292,-1,12.5670,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223570242075,4.8330,3.5407,10.9002,-1,-1,164,6915,2089
stress-five-minute-soak,6347,49.3981,-1,27.5064,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223570399467,4.9770,3.4987,5.6652,-1,-1,164,6915,2089
stress-five-minute-soak,6348,80.2781,-1,48.8374,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223570506000,4.5315,3.1328,8.1638,-1,-1,164,6915,2089
stress-five-minute-soak,6349,55.1192,-1,80.1608,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223570633061,11.1177,3.1680,16.5984,-1,-1,164,6915,2089
stress-five-minute-soak,6379,59.5078,-1,11.0653,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223576263588,5.4176,5.1100,13.2877,-1,-1,164,6914,2088
stress-five-minute-soak,6380,81.3487,-1,55.5295,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223576450779,8.3247,4.8380,10.4842,-1,-1,164,6913,2087
stress-five-minute-soak,6381,78.2150,-1,80.3080,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223576639008,12.6948,4.5385,0.0101,-1,-1,164,6912,2086
stress-five-minute-soak,6382,39.1124,-1,78.3224,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223576766348,6.8985,3.2634,52.5943,-1,-1,164,6907,2085
stress-five-minute-soak,6383,28.2224,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223577361342,13.2391,3.4004,68.0970,-1,-1,164,6912,2086
stress-five-minute-soak,6384,24.5375,-1,25.3358,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223578174829,18.5729,3.3748,59.6300,-1,-1,164,6913,2087
stress-five-minute-soak,6425,24.4067,-1,14.2828,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223584558992,10.9858,3.9958,2.5093,-1,-1,164,6915,2089
stress-five-minute-soak,6426,31.1123,-1,23.9534,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223584694068,5.1333,4.9667,9.2973,-1,-1,164,6915,2089
stress-five-minute-soak,6427,34.6143,-1,30.9862,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223584838442,5.2780,3.9436,8.6448,-1,-1,164,6915,2089
stress-five-minute-soak,6428,34.2046,-1,33.9684,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223584977801,4.6176,4.2664,19.7772,-1,-1,164,6915,2089
stress-five-minute-soak,6429,31.7711,-1,33.9348,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223585221878,14.4942,3.6621,16.6067,-1,-1,164,6915,2089
stress-five-minute-soak,6430,32.9583,-1,32.8172,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223585533041,12.3900,3.7541,22.2051,-1,-1,164,6915,2089
stress-five-minute-soak,6431,27.9812,-1,32.5284,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223585879133,5.9704,3.3443,28.2202,-1,-1,164,6915,2089
stress-five-minute-soak,6432,22.7321,-1,27.7350,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223586221167,10.5560,3.0352,21.2036,-1,-1,164,6913,2087
stress-five-minute-soak,6473,27.2845,-1,12.5983,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223592686133,4.9627,3.2760,10.5769,-1,-1,164,6908,2086
stress-five-minute-soak,6474,46.2275,-1,26.9133,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223592841597,4.6964,3.6361,6.9715,-1,-1,164,6908,2086
stress-five-minute-soak,6475,81.2511,-1,45.5293,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223592958385,5.0007,3.1168,6.5899,-1,-1,164,6907,2085
stress-five-minute-soak,6476,63.0314,-1,79.9488,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223593074403,10.2841,3.3262,16.9871,-1,-1,164,6912,2086
stress-five-minute-soak,6477,34.0162,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223593347216,4.4707,3.2575,41.7460,-1,-1,164,6915,2089
stress-five-minute-soak,6506,28.9024,-1,16.8545,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223598830408,5.5032,3.5649,12.2501,-1,-1,164,6913,2087
stress-five-minute-soak,6507,31.2446,-1,28.8302,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223599008072,5.3634,3.3734,11.7530,-1,-1,164,6913,2087
stress-five-minute-soak,6508,24.3407,-1,31.4721,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223599179344,10.1027,4.2706,6.6937,-1,-1,164,6916,2090
stress-five-minute-soak,6745,24.2533,-1,22.3624,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223631719864,5.7655,2.9989,10.5761,-1,-1,164,6912,2086
stress-five-minute-soak,6746,24.3818,-1,23.7737,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223631883330,5.1663,3.6283,11.7360,-1,-1,164,6912,2086
stress-five-minute-soak,6747,24.4854,-1,24.3197,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223632052462,11.9059,3.3755,10.0085,-1,-1,164,6912,2086
stress-five-minute-soak,6748,24.1455,-1,24.1188,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223632271727,4.1432,3.1744,20.0979,-1,-1,164,6911,2085
stress-five-minute-soak,6749,24.1426,-1,24.0845,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223632514253,4.4374,3.1657,19.9344,-1,-1,164,6908,2086
stress-five-minute-soak,6750,24.0050,-1,24.1162,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223632758073,13.1614,3.3363,11.3118,-1,-1,164,6908,2086
stress-five-minute-soak,6751,24.5646,-1,24.3466,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223633002919,4.9495,3.1526,19.1866,-1,-1,164,6908,2086
stress-five-minute-soak,6918,27.1485,-1,16.1403,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223656229811,5.5464,3.3388,10.7412,-1,-1,164,6915,2089
stress-five-minute-soak,6919,32.5129,-1,27.0930,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223656392748,5.0194,3.9456,6.0218,-1,-1,164,6915,2089
stress-five-minute-soak,6920,32.2867,-1,31.7010,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223656503279,4.4673,3.2508,11.6195,-1,-1,164,6915,2089
stress-five-minute-soak,6921,32.9851,-1,32.5164,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223656664253,10.4928,3.7883,16.6463,-1,-1,164,6915,2089
stress-five-minute-soak,6922,32.6902,-1,32.6185,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223656935752,4.7558,3.2240,27.7440,-1,-1,164,6915,2089
stress-five-minute-soak,6923,31.3496,-1,32.8141,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223657260878,10.6949,3.8332,21.5772,-1,-1,164,6912,2088
stress-five-minute-soak,6941,22.7764,-1,20.4936,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223660178528,14.9461,3.0235,1.5159,-1,-1,164,6915,2089
stress-five-minute-soak,6942,26.1995,-1,22.6811,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223660343243,4.4006,3.2801,15.8520,-1,-1,164,6915,2089
stress-five-minute-soak,6943,22.4733,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223660545835,11.6651,6.2690,9.2425,-1,-1,164,6915,2089
stress-five-minute-soak,6944,23.6842,-1,22.2328,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223660755065,10.5290,4.2464,12.2104,-1,-1,164,6915,2089
stress-five-minute-soak,7184,25.0793,-1,22.9289,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223693382918,5.3693,3.4668,10.9022,-1,-1,164,6910,2084
stress-five-minute-soak,7185,25.5351,-1,24.1009,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223693545746,9.8704,3.1142,11.5808,-1,-1,164,6910,2084
stress-five-minute-soak,7186,23.2848,-1,24.0474,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223693760361,4.6395,3.3612,17.2276,-1,-1,164,6911,2085
stress-five-minute-soak,7187,24.1097,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223693979150,4.7099,3.5411,20.3533,-1,-1,164,6911,2085
stress-five-minute-soak,7188,29.3061,-1,24.1229,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223694229912,10.2261,4.1137,15.2976,-1,-1,164,6911,2085
stress-five-minute-soak,7189,27.2341,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223694485262,4.4148,4.0623,18.9037,-1,-1,164,6911,2085
stress-five-minute-soak,7834,38.6428,-1,11.7130,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223785172304,5.2678,4.0012,10.7330,-1,-1,164,6916,2090
stress-five-minute-soak,7835,82.1431,-1,38.1591,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223785332389,4.9471,4.1795,7.5822,-1,-1,164,6916,2090
stress-five-minute-soak,7836,78.5084,-1,80.0233,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223785457831,4.8891,3.2461,6.0800,-1,-1,164,6916,2090
stress-five-minute-soak,7867,63.5500,-1,17.6845,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223791291603,4.3431,3.5892,9.8908,-1,-1,164,6917,2091
stress-five-minute-soak,7868,81.0139,-1,63.1982,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223791434042,5.3685,3.7941,11.8228,-1,-1,164,6917,2091
stress-five-minute-soak,7869,78.2962,-1,79.7586,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223791606061,10.0790,3.5832,7.9317,-1,-1,164,6917,2091
stress-five-minute-soak,7870,46.7493,-1,79.4627,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223791786296,4.0906,3.1358,59.4493,-1,-1,164,6912,2090
stress-five-minute-soak,7871,24.8983,-1,45.9628,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223792421801,11.6654,3.4830,69.3383,-1,-1,164,6916,2090
stress-five-minute-soak,7872,23.7940,-1,26.1059,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223793231937,19.7956,3.1931,58.4913,-1,-1,164,6917,2091
stress-five-minute-soak,7907,46.3788,-1,14.3729,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223799520838,10.1935,3.3889,8.0413,-1,-1,164,6919,2093
stress-five-minute-soak,7908,79.6676,-1,46.1251,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223799703301,4.1164,3.2907,10.6095,-1,-1,164,6919,2093
stress-five-minute-soak,7909,79.6468,-1,79.2689,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223799850674,4.4200,3.9922,10.0692,-1,-1,164,6919,2093
stress-five-minute-soak,7910,77.7876,-1,79.0671,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223799995674,5.2255,3.0983,41.1440,-1,-1,164,6919,2093
stress-five-minute-soak,7911,61.7360,-1,78.3406,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223800459460,14.6174,3.0741,65.0395,-1,-1,164,6919,2093
stress-five-minute-soak,7912,31.1717,-1,61.4418,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223801256149,19.2660,4.3525,60.3692,-1,-1,164,6918,2092
stress-five-minute-soak,7913,24.8787,-1,30.6337,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223802052605,17.2200,4.0967,60.5566,-1,-1,164,6918,2096
stress-five-minute-soak,7946,55.2084,-1,9.8755,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223807678832,4.6072,4.0364,9.5733,-1,-1,164,6920,2096
stress-five-minute-soak,7947,79.4441,-1,55.1048,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223807820699,4.6380,3.5654,4.9552,-1,-1,164,6918,2096
stress-five-minute-soak,7948,80.3513,-1,79.5814,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223807916717,5.1524,3.5072,5.6771,-1,-1,164,6918,2096
stress-five-minute-soak,7949,22.7891,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223808025103,12.6676,3.5644,42.5344,-1,-1,164,6923,2097
stress-five-minute-soak,7980,51.5284,-1,18.4300,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223813858517,4.3697,3.5156,9.6909,-1,-1,164,6929,2103
stress-five-minute-soak,7981,80.6951,-1,51.9270,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223813999239,3.9856,3.5432,13.7222,-1,-1,164,6929,2103
stress-five-minute-soak,7982,78.8104,-1,80.0476,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223814176430,11.3012,4.2066,6.7564,-1,-1,164,6929,2103
stress-five-minute-soak,7983,44.9421,-1,78.8902,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223814357127,6.3380,4.6486,45.1758,-1,-1,164,6929,2103
stress-five-minute-soak,7984,24.5904,-1,44.0463,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223814872401,12.9118,3.0508,67.7741,-1,-1,164,6929,2103
stress-five-minute-soak,8022,28.6443,-1,19.4565,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223822060295,9.9340,3.4322,4.4025,-1,-1,164,6930,2104
stress-five-minute-soak,8023,25.0950,-1,29.3622,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223822203763,4.7249,3.3618,12.3779,-1,-1,164,6930,2104
stress-five-minute-soak,8180,23.7008,-1,21.1497,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223845012132,4.3384,3.5561,11.9480,-1,-1,164,6932,2106
stress-five-minute-soak,8392,24.8754,-1,11.3070,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223875200670,6.5814,3.5451,8.8541,-1,-1,164,6930,2104
stress-five-minute-soak,8393,79.9430,-1,25.3911,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223875355096,4.5015,3.7306,7.4923,-1,-1,164,6930,2104
stress-five-minute-soak,8394,79.8945,-1,79.0633,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223875475142,5.3018,3.3532,6.1056,-1,-1,164,6930,2104
stress-five-minute-soak,8395,49.3316,-1,79.8948,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223875589329,10.3493,3.5658,14.5141,-1,-1,164,6930,2104
stress-five-minute-soak,8441,25.1702,-1,21.9866,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223883683239,4.8210,3.7445,12.5657,-1,-1,164,6931,2105
stress-five-minute-soak,8442,27.7355,-1,25.6566,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223883857170,4.6353,3.7001,10.7294,-1,-1,164,6931,2105
stress-five-minute-soak,8443,27.4377,-1,27.2402,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223884010925,4.9455,3.7976,17.2171,-1,-1,164,6932,2106
stress-five-minute-soak,8444,27.7606,-1,27.5395,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223884232666,14.8975,5.2652,10.2612,-1,-1,164,6932,2106
stress-five-minute-soak,8445,25.5110,-1,27.0029,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223884484358,7.1062,4.1824,20.6202,-1,-1,164,6932,2106
stress-five-minute-soak,8446,27.2874,-1,27.0725,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223884761739,11.6630,4.0451,15.7616,-1,-1,164,6932,2106
stress-five-minute-soak,8447,24.1413,-1,26.4233,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223885036133,14.6103,4.2816,13.1368,-1,-1,164,6932,2106
stress-five-minute-soak,8476,22.5437,-1,19.3541,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223889683671,10.8109,3.3155,5.9816,-1,-1,164,6932,2106
stress-five-minute-soak,8667,28.9586,-1,12.7590,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223916329015,4.6917,3.5963,7.3712,-1,-1,164,6938,2112
stress-five-minute-soak,8668,73.1918,-1,28.3459,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3223916449749,5.9734,4.9486,5.8285,-1,-1,164,6938,2112
